tipo_vivienda;variación;periodo;total
General;Variación trimestral;2016T3;0,3
General;Variación trimestral;2016T2;2,5
General;Variación trimestral;2016T1;1,7
General;Variación trimestral;2015T4;-0,6
General;Variación trimestral;2015T3;0,5
General;Variación trimestral;2015T2;5,8
General;Variación trimestral;2015T1;0,6
General;Variación trimestral;2014T4;-1,0
General;Variación trimestral;2014T3;0,7
General;Variación trimestral;2014T2;1,8
General;Variación trimestral;2014T1;-0,5
General;Variación trimestral;2013T4;-0,6
General;Variación trimestral;2013T3;-1,1
General;Variación trimestral;2013T2;1,3
General;Variación trimestral;2013T1;-5,6
General;Variación trimestral;2012T4;1,6
General;Variación trimestral;2012T3;-4,9
General;Variación trimestral;2012T2;0,6
General;Variación trimestral;2012T1;-6,5
General;Variación trimestral;2011T4;-3,5
General;Variación trimestral;2011T3;-3,4
General;Variación trimestral;2011T2;-1,3
General;Variación trimestral;2011T1;-5,3
General;Variación trimestral;2010T4;2,3
General;Variación trimestral;2010T3;-3,3
General;Variación trimestral;2010T2;-0,3
General;Variación trimestral;2010T1;-1,2
General;Variación trimestral;2009T4;0,7
General;Variación trimestral;2009T3;-3,3
General;Variación trimestral;2009T2;-0,4
General;Variación trimestral;2009T1;1,3
General;Variación trimestral;2008T4;-2,5
General;Variación trimestral;2008T3;-3,1
General;Variación trimestral;2008T2;-1,5
General;Variación trimestral;2008T1;1,4
General;Variación trimestral;2007T4;2,5
General;Variación trimestral;2007T3;1,4
General;Variación trimestral;2007T2;1,8
General;Variación trimestral;2007T1;5,5
General;Variación anual;2023T2;6,2
General;Variación anual;2023T1;5,5
General;Variación anual;2022T4;8,0
General;Variación anual;2022T3;7,9
General;Variación anual;2022T2;9,5
General;Variación anual;2022T1;9,0
General;Variación anual;2021T4;6,0
General;Variación anual;2021T3;3,4
General;Variación anual;2021T2;2,8
General;Variación anual;2021T1;2,5
General;Variación anual;2020T4;4,9
General;Variación anual;2020T3;4,4
General;Variación anual;2020T2;3,5
General;Variación anual;2020T1;4,9
General;Variación anual;2019T4;5,2
General;Variación anual;2019T3;8,7
General;Variación anual;2019T2;7,9
General;Variación anual;2019T1;9,1
General;Variación anual;2018T4;9,1
General;Variación anual;2018T3;8,9
General;Variación anual;2018T2;8,6
General;Variación anual;2018T1;7,3
General;Variación anual;2017T4;8,0
General;Variación anual;2017T3;6,7
General;Variación anual;2017T2;5,6
General;Variación anual;2017T1;6,6
General;Variación anual;2016T4;5,1
General;Variación anual;2016T3;3,9
General;Variación anual;2016T2;4,2
General;Variación anual;2016T1;7,5
General;Variación anual;2015T4;6,3
General;Variación anual;2015T3;5,9
General;Variación anual;2015T2;6,1
General;Variación anual;2015T1;2,1
General;Variación anual;2014T4;1,0
General;Variación anual;2014T3;1,4
General;Variación anual;2014T2;-0,3
General;Variación anual;2014T1;-0,8
General;Variación anual;2013T4;-5,9
General;Variación anual;2013T3;-3,8
General;Variación anual;2013T2;-7,6
General;Variación anual;2013T1;-8,2
General;Variación anual;2012T4;-9,1
General;Variación anual;2012T3;-13,7
General;Variación anual;2012T2;-12,3
General;Variación anual;2012T1;-14,0
General;Variación anual;2011T4;-12,9
General;Variación anual;2011T3;-7,6
General;Variación anual;2011T2;-7,6
General;Variación anual;2011T1;-6,6
General;Variación anual;2010T4;-2,6
General;Variación anual;2010T3;-4,2
General;Variación anual;2010T2;-4,1
General;Variación anual;2010T1;-4,2
General;Variación anual;2009T4;-1,7
General;Variación anual;2009T3;-4,9
General;Variación anual;2009T2;-4,7
General;Variación anual;2009T1;-5,7
General;Variación anual;2008T4;-5,7
General;Variación anual;2008T3;-0,8
General;Variación anual;2008T2;3,8
General;Variación anual;2008T1;7,3
General;Variación anual;2007T4;11,7
General;Variación anual;2007T3;14,7
General;Variación anual;2007T2;16,2
General;Variación anual;2007T1;15,7
General;Variación en lo que va de año;2023T2;2,1
General;Variación en lo que va de año;2023T1;0,4
General;Variación en lo que va de año;2022T4;8,0
General;Variación en lo que va de año;2022T3;6,1
General;Variación en lo que va de año;2022T2;3,8
General;Variación en lo que va de año;2022T1;2,8
General;Variación en lo que va de año;2021T4;6,0
General;Variación en lo que va de año;2021T3;4,3
General;Variación en lo que va de año;2021T2;0,5
General;Variación en lo que va de año;2021T1;0,0
General;Variación en lo que va de año;2020T4;4,9
General;Variación en lo que va de año;2020T3;5,8
General;Variación en lo que va de año;2020T2;2,5
General;Variación en lo que va de año;2020T1;2,2
General;Variación en lo que va de año;2019T4;5,2
General;Variación en lo que va de año;2019T3;6,6
General;Variación en lo que va de año;2019T2;4,2
General;Variación en lo que va de año;2019T1;2,6
General;Variación en lo que va de año;2018T4;9,1
General;Variación en lo que va de año;2018T3;7,1
General;Variación en lo que va de año;2018T2;5,4
General;Variación en lo que va de año;2018T1;2,6
General;Variación en lo que va de año;2017T4;8,0
General;Variación en lo que va de año;2017T3;6,2
General;Variación en lo que va de año;2017T2;4,8
General;Variación en lo que va de año;2017T1;3,2
General;Variación en lo que va de año;2016T4;5,1
General;Variación en lo que va de año;2016T3;4,5
General;Variación en lo que va de año;2016T2;4,2
General;Variación en lo que va de año;2016T1;1,7
General;Variación en lo que va de año;2015T4;6,3
General;Variación en lo que va de año;2015T3;7,0
General;Variación en lo que va de año;2015T2;6,4
General;Variación en lo que va de año;2015T1;0,6
General;Variación en lo que va de año;2014T4;1,0
General;Variación en lo que va de año;2014T3;2,0
General;Variación en lo que va de año;2014T2;1,3
General;Variación en lo que va de año;2014T1;-0,5
General;Variación en lo que va de año;2013T4;-5,9
General;Variación en lo que va de año;2013T3;-5,4
General;Variación en lo que va de año;2013T2;-4,3
General;Variación en lo que va de año;2013T1;-5,6
General;Variación en lo que va de año;2012T4;-9,1
General;Variación en lo que va de año;2012T3;-10,5
General;Variación en lo que va de año;2012T2;-5,9
General;Variación en lo que va de año;2012T1;-6,5
General;Variación en lo que va de año;2011T4;-12,9
General;Variación en lo que va de año;2011T3;-9,7
General;Variación en lo que va de año;2011T2;-6,5
General;Variación en lo que va de año;2011T1;-5,3
General;Variación en lo que va de año;2010T4;-2,6
General;Variación en lo que va de año;2010T3;-4,9
General;Variación en lo que va de año;2010T2;-1,6
General;Variación en lo que va de año;2010T1;-1,2
General;Variación en lo que va de año;2009T4;-1,7
General;Variación en lo que va de año;2009T3;-2,4
General;Variación en lo que va de año;2009T2;0,9
General;Variación en lo que va de año;2009T1;1,3
General;Variación en lo que va de año;2008T4;-5,7
General;Variación en lo que va de año;2008T3;-3,2
General;Variación en lo que va de año;2008T2;-0,1
General;Variación en lo que va de año;2008T1;1,4
General;Variación en lo que va de año;2007T4;11,7
General;Variación en lo que va de año;2007T3;8,9
General;Variación en lo que va de año;2007T2;7,4
General;Variación en lo que va de año;2007T1;5,5
Vivienda nueva;Índice;2023T2;
Vivienda nueva;Índice;2023T1;
Vivienda nueva;Índice;2022T4;
Vivienda nueva;Índice;2022T3;
Vivienda nueva;Índice;2022T2;
Vivienda nueva;Índice;2022T1;
Vivienda nueva;Índice;2021T4;
Vivienda nueva;Índice;2021T3;
Vivienda nueva;Índice;2021T2;
Vivienda nueva;Índice;2021T1;
Vivienda nueva;Índice;2020T4;
Vivienda nueva;Índice;2020T3;
Vivienda nueva;Índice;2020T2;
Vivienda nueva;Índice;2020T1;
Vivienda nueva;Índice;2019T4;
Vivienda nueva;Índice;2019T3;
Vivienda nueva;Índice;2019T2;
Vivienda nueva;Índice;2019T1;
Vivienda nueva;Índice;2018T4;
Vivienda nueva;Índice;2018T3;
Vivienda nueva;Índice;2018T2;
Vivienda nueva;Índice;2018T1;
Vivienda nueva;Índice;2017T4;
Vivienda nueva;Índice;2017T3;
Vivienda nueva;Índice;2017T2;
Vivienda nueva;Índice;2017T1;
Vivienda nueva;Índice;2016T4;
Vivienda nueva;Índice;2016T3;
Vivienda nueva;Índice;2016T2;
Vivienda nueva;Índice;2016T1;
Vivienda nueva;Índice;2015T4;
Vivienda nueva;Índice;2015T3;
Vivienda nueva;Índice;2015T2;
Vivienda nueva;Índice;2015T1;
Vivienda nueva;Índice;2014T4;
Vivienda nueva;Índice;2014T3;
Vivienda nueva;Índice;2014T2;
Vivienda nueva;Índice;2014T1;
Vivienda nueva;Índice;2013T4;
Vivienda nueva;Índice;2013T3;
Vivienda nueva;Índice;2013T2;
Vivienda nueva;Índice;2013T1;
Vivienda nueva;Índice;2012T4;
Vivienda nueva;Índice;2012T3;
Vivienda nueva;Índice;2012T2;
Vivienda nueva;Índice;2012T1;
Vivienda nueva;Índice;2011T4;
Vivienda nueva;Índice;2011T3;
Vivienda nueva;Índice;2011T2;
Vivienda nueva;Índice;2011T1;
Vivienda nueva;Índice;2010T4;
Vivienda nueva;Índice;2010T3;
Vivienda nueva;Índice;2010T2;
Vivienda nueva;Índice;2010T1;
Vivienda nueva;Índice;2009T4;
Vivienda nueva;Índice;2009T3;
Vivienda nueva;Índice;2009T2;
Vivienda nueva;Índice;2009T1;
Vivienda nueva;Índice;2008T4;
Vivienda nueva;Índice;2008T3;
Vivienda nueva;Índice;2008T2;
Vivienda nueva;Índice;2008T1;
Vivienda nueva;Índice;2007T4;
Vivienda nueva;Índice;2007T3;
Vivienda nueva;Índice;2007T2;
Vivienda nueva;Índice;2007T1;
Vivienda nueva;Variación trimestral;2023T2;
Vivienda nueva;Variación trimestral;2023T1;
Vivienda nueva;Variación trimestral;2022T4;
Vivienda nueva;Variación trimestral;2022T3;
Vivienda nueva;Variación trimestral;2022T2;
Vivienda nueva;Variación trimestral;2022T1;
Vivienda nueva;Variación trimestral;2021T4;
Vivienda nueva;Variación trimestral;2021T3;
Vivienda nueva;Variación trimestral;2021T2;
Vivienda nueva;Variación trimestral;2021T1;
Vivienda nueva;Variación trimestral;2020T4;
Vivienda nueva;Variación trimestral;2020T3;
Vivienda nueva;Variación trimestral;2020T2;
Vivienda nueva;Variación trimestral;2020T1;
Vivienda nueva;Variación trimestral;2019T4;
Vivienda nueva;Variación trimestral;2019T3;
Vivienda nueva;Variación trimestral;2019T2;
Vivienda nueva;Variación trimestral;2019T1;
Vivienda nueva;Variación trimestral;2018T4;
Vivienda nueva;Variación trimestral;2018T3;
Vivienda nueva;Variación trimestral;2018T2;
Vivienda nueva;Variación trimestral;2018T1;
Vivienda nueva;Variación trimestral;2017T4;
Vivienda nueva;Variación trimestral;2017T3;
Vivienda nueva;Variación trimestral;2017T2;
Vivienda nueva;Variación trimestral;2017T1;
Vivienda nueva;Variación trimestral;2016T4;
Vivienda nueva;Variación trimestral;2016T3;
Vivienda nueva;Variación trimestral;2016T2;
Vivienda nueva;Variación trimestral;2016T1;
Vivienda nueva;Variación trimestral;2015T4;
Vivienda nueva;Variación trimestral;2015T3;
Vivienda nueva;Variación trimestral;2015T2;
Vivienda nueva;Variación trimestral;2015T1;
Vivienda nueva;Variación trimestral;2014T4;
Vivienda nueva;Variación trimestral;2014T3;
Vivienda nueva;Variación trimestral;2014T2;
Vivienda nueva;Variación trimestral;2014T1;
Vivienda nueva;Variación trimestral;2013T4;
Vivienda nueva;Variación trimestral;2013T3;
Vivienda nueva;Variación trimestral;2013T2;
Vivienda nueva;Variación trimestral;2013T1;
Vivienda nueva;Variación trimestral;2012T4;
Vivienda nueva;Variación trimestral;2012T3;
Vivienda nueva;Variación trimestral;2012T2;
Vivienda nueva;Variación trimestral;2012T1;
Vivienda nueva;Variación trimestral;2011T4;
Vivienda nueva;Variación trimestral;2011T3;
Vivienda nueva;Variación trimestral;2011T2;
Vivienda nueva;Variación trimestral;2011T1;
Vivienda nueva;Variación trimestral;2010T4;
Vivienda nueva;Variación trimestral;2010T3;
Vivienda nueva;Variación trimestral;2010T2;
Vivienda nueva;Variación trimestral;2010T1;
Vivienda nueva;Variación trimestral;2009T4;
Vivienda nueva;Variación trimestral;2009T3;
Vivienda nueva;Variación trimestral;2009T2;
Vivienda nueva;Variación trimestral;2009T1;
Vivienda nueva;Variación trimestral;2008T4;
Vivienda nueva;Variación trimestral;2008T3;
Vivienda nueva;Variación trimestral;2008T2;
Vivienda nueva;Variación trimestral;2008T1;
Vivienda nueva;Variación trimestral;2007T4;
Vivienda nueva;Variación trimestral;2007T3;
Vivienda nueva;Variación trimestral;2007T2;
Vivienda nueva;Variación trimestral;2007T1;
Vivienda nueva;Variación anual;2023T2;
Vivienda nueva;Variación anual;2023T1;
Vivienda nueva;Variación anual;2022T4;
Vivienda nueva;Variación anual;2022T3;
Vivienda nueva;Variación anual;2022T2;
Vivienda nueva;Variación anual;2022T1;
Vivienda nueva;Variación anual;2021T4;
Vivienda nueva;Variación anual;2021T3;
Vivienda nueva;Variación anual;2021T2;
Vivienda nueva;Variación anual;2021T1;
Vivienda nueva;Variación anual;2020T4;
Vivienda nueva;Variación anual;2020T3;
Vivienda nueva;Variación anual;2020T2;
Vivienda nueva;Variación anual;2020T1;
Vivienda nueva;Variación anual;2019T4;
Vivienda nueva;Variación anual;2019T3;
Vivienda nueva;Variación anual;2019T2;
Vivienda nueva;Variación anual;2019T1;
Vivienda nueva;Variación anual;2018T4;
Vivienda nueva;Variación anual;2018T3;
Vivienda nueva;Variación anual;2018T2;
Vivienda nueva;Variación anual;2018T1;
Vivienda nueva;Variación anual;2017T4;
Vivienda nueva;Variación anual;2017T3;
Vivienda nueva;Variación anual;2017T2;
Vivienda nueva;Variación anual;2017T1;
Vivienda nueva;Variación anual;2016T4;
Vivienda nueva;Variación anual;2016T3;
Vivienda nueva;Variación anual;2016T2;
Vivienda nueva;Variación anual;2016T1;
Vivienda nueva;Variación anual;2015T4;
Vivienda nueva;Variación anual;2015T3;
Vivienda nueva;Variación anual;2015T2;
Vivienda nueva;Variación anual;2015T1;
Vivienda nueva;Variación anual;2014T4;
Vivienda nueva;Variación anual;2014T3;
Vivienda nueva;Variación anual;2014T2;
Vivienda nueva;Variación anual;2014T1;
Vivienda nueva;Variación anual;2013T4;
Vivienda nueva;Variación anual;2013T3;
Vivienda nueva;Variación anual;2013T2;
Vivienda nueva;Variación anual;2013T1;
Vivienda nueva;Variación anual;2012T4;
Vivienda nueva;Variación anual;2012T3;
Vivienda nueva;Variación anual;2012T2;
Vivienda nueva;Variación anual;2012T1;
Vivienda nueva;Variación anual;2011T4;
Vivienda nueva;Variación anual;2011T3;
Vivienda nueva;Variación anual;2011T2;
Vivienda nueva;Variación anual;2011T1;
Vivienda nueva;Variación anual;2010T4;
Vivienda nueva;Variación anual;2010T3;
Vivienda nueva;Variación anual;2010T2;
Vivienda nueva;Variación anual;2010T1;
Vivienda nueva;Variación anual;2009T4;
Vivienda nueva;Variación anual;2009T3;
Vivienda nueva;Variación anual;2009T2;
Vivienda nueva;Variación anual;2009T1;
Vivienda nueva;Variación anual;2008T4;
Vivienda nueva;Variación anual;2008T3;
Vivienda nueva;Variación anual;2008T2;
Vivienda nueva;Variación anual;2008T1;
Vivienda nueva;Variación anual;2007T4;
Vivienda nueva;Variación anual;2007T3;
Vivienda nueva;Variación anual;2007T2;
Vivienda nueva;Variación anual;2007T1;
Vivienda nueva;Variación en lo que va de año;2023T2;
Vivienda nueva;Variación en lo que va de año;2023T1;
Vivienda nueva;Variación en lo que va de año;2022T4;
Vivienda nueva;Variación en lo que va de año;2022T3;
Vivienda nueva;Variación en lo que va de año;2022T2;
Vivienda nueva;Variación en lo que va de año;2022T1;
Vivienda nueva;Variación en lo que va de año;2021T4;
Vivienda nueva;Variación en lo que va de año;2021T3;
Vivienda nueva;Variación en lo que va de año;2021T2;
Vivienda nueva;Variación en lo que va de año;2021T1;
Vivienda nueva;Variación en lo que va de año;2020T4;
Vivienda nueva;Variación en lo que va de año;2020T3;
Vivienda nueva;Variación en lo que va de año;2020T2;
Vivienda nueva;Variación en lo que va de año;2020T1;
Vivienda nueva;Variación en lo que va de año;2019T4;
Vivienda nueva;Variación en lo que va de año;2019T3;
Vivienda nueva;Variación en lo que va de año;2019T2;
Vivienda nueva;Variación en lo que va de año;2019T1;
Vivienda nueva;Variación en lo que va de año;2018T4;
Vivienda nueva;Variación en lo que va de año;2018T3;
Vivienda nueva;Variación en lo que va de año;2018T2;
Vivienda nueva;Variación en lo que va de año;2018T1;
Vivienda nueva;Variación en lo que va de año;2017T4;
Vivienda nueva;Variación en lo que va de año;2017T3;
Vivienda nueva;Variación en lo que va de año;2017T2;
Vivienda nueva;Variación en lo que va de año;2017T1;
Vivienda nueva;Variación en lo que va de año;2016T4;
Vivienda nueva;Variación en lo que va de año;2016T3;
Vivienda nueva;Variación en lo que va de año;2016T2;
Vivienda nueva;Variación en lo que va de año;2016T1;
Vivienda nueva;Variación en lo que va de año;2015T4;
Vivienda nueva;Variación en lo que va de año;2015T3;
Vivienda nueva;Variación en lo que va de año;2015T2;
